0.915953,0.67213,0.570823,0.556124,0.425558
0.647271,0.477524,0.401655,0.441831,0.212769
0.991111,0.481582,0.433638,0.558819,0.156316
0.961071,0.526664,0.40979,0.472415,0.165344
1.00888,0.456659,0.349331,0.503408,0.433083
0.839918,0.468735,0.315271,0.410812,0.470936
0.84352,0.442544,0.458439,0.529311,0.137505
0.25591,0.326851,0.219877,0.200476,0.226337
0.294846,0.434088,0.241982,0.192801,0.302565
0.346695,0.719692,0.171885,0.182444,0.547451
0.564391,0.630966,0.516865,0.438392,0.331135
0.421682,0.40545,0.392222,0.359664,0.191394
0.490883,0.470559,0.33361,0.341406,0.235787
0.63285,0.516616,0.435876,0.435894,0.188885
0.461391,0.534204,0.149927,0.151743,0.781957
0.544156,0.496927,0.322564,0.347048,0.240809
0.587728,0.496556,0.442061,0.437785,0.174887
0.472749,0.35452,0.275169,0.321977,0.156819
0.624651,0.441552,0.29056,0.331863,0.164735
0.688335,0.548776,0.338114,0.437983,0.508532
0.625546,0.453137,0.307605,0.399741,0.162024
0.752195,0.505572,0.543629,0.584208,0.0710922
0.334509,0.469201,0.255512,0.22939,0.693876
0.396089,0.488204,0.338718,0.296058,0.280112
0.527932,0.745484,0.416213,0.312515,0.506281
0.341205,0.376742,0.299132,0.28828,0.198178
0.466683,0.627839,0.424623,0.349543,0.388858
0.464624,0.465334,0.353666,0.376216,0.188039
0.480481,0.453656,0.372923,0.395546,0.185034
0.50258,0.514816,0.388108,0.363423,0.560862
0.572084,0.695149,0.330335,0.339913,0.65091
0.651187,0.530386,0.588064,0.546744,0.130726
0.649107,0.748106,0.162578,0.2862,0.233568
0.76983,0.758098,0.283744,0.302604,0.263144
0.776254,0.648043,0.584209,0.613387,0.0840544
0.759093,0.667419,0.482524,0.537692,0.110368
0.588012,0.584049,0.246539,0.373225,0.204612
0.283662,0.477659,0.220215,0.273172,0.366445
0.219274,0.317463,0.162196,0.196134,0.251838
0.347572,0.372055,0.299334,0.350236,0.213419
0.165982,0.348845,0.151902,0.147186,0.276437
0.396093,0.384731,0.329893,0.385468,0.203254
0.441151,0.44407,0.13439,0.29828,0.714731
0.419005,0.404471,0.255813,0.368069,0.188538
0.579169,0.484723,0.390394,0.56283,0.191234
0.330526,0.358849,0.23456,0.340615,0.211874
0.357848,0.292484,0.262479,0.344127,0.146899
0.540809,0.377143,0.418473,0.510585,0.10337
0.672908,0.44757,0.397351,0.588982,0.136342
0.675607,0.530864,0.358208,0.592226,0.105607
0.796384,0.464956,0.71589,0.803206,0
0.804316,0.553281,0.668196,0.740961,0
0.232557,0.329561,0.21757,0.203178,0.224364
0.236123,0.366255,0.21877,0.211643,0.246778
0.277442,0.370607,0.244864,0.255995,0.220784
0.252406,0.353962,0.187956,0.23756,0.233703
0.357688,0.408399,0.334553,0.333145,0.546748
0.463576,0.423782,0.410784,0.455666,0.410284
0.16759,0.290018,0.101985,0.158625,0.728232
0.487317,0.500019,0.409233,0.394835,0.126042
0.425296,0.374213,0.390422,0.412112,0.1246
0.30844,0.324251,0.271562,0.322052,0.149065
0.553845,0.489999,0.431755,0.523989,0.0894482
0.556746,0.452145,0.358852,0.497319,0.0872455
0.74596,0.533218,0.683948,0.726551,0.132746
0.515092,0.500527,0.31732,0.41203,0.167651
0.267804,0.402868,0.170684,0.304304,0.696571
0.369086,0.653776,0.322259,0.317405,0.75746
0.357253,0.409356,0.31035,0.335126,0.205953
0.283329,0.349313,0.262188,0.261043,0.198189
0.234595,0.326832,0.213707,0.210698,0.219044
0.242756,0.338109,0.232716,0.198912,0.222783
0.355883,0.722678,0.10949,0.244602,0.860315
0.26244,0.29715,0.216305,0.245602,0.165678
0.469222,0.432067,0.425886,0.456844,0.428554
0.392916,0.293077,0.371343,0.382332,0.0851261
0.24921,0.28394,0.182101,0.2475,0.177481
0.252097,0.383321,0.190654,0.223553,0.232537
0.348931,0.491993,0.289321,0.371183,0.572599
0.504683,0.531415,0.382637,0.440859,0.189209
0.316068,0.388836,0.17668,0.288811,0.716783
0.300578,0.271998,0.20207,0.268813,0.132272
0.37811,0.407789,0.314952,0.318984,0.201206
0.284438,0.454112,0.137104,0.168649,0.70951
0.505766,0.621179,0.314423,0.332293,0.66337
0.268892,0.421553,0.236843,0.20841,0.681349
0.244427,0.304183,0.157631,0.185439,0.217376
0.500565,0.375327,0.339645,0.410227,0.158684
0.652785,0.586735,0.29946,0.437922,0.615777
0.714195,0.532772,0.597703,0.624066,0.29836
0.55475,0.524609,0.191044,0.251388,0.30671
0.652722,0.470889,0.480873,0.522792,0.132399
0.895071,0.585678,0.304354,0.513831,0.462063
0.889343,0.532563,0.461731,0.604965,0.141277
0.834386,0.365309,0.367785,0.425231,0.109002
0.718147,0.478159,0.411004,0.49229,0.0985568
0.480591,0.416772,0.135373,0.330621,0.702262
0.259873,0.352164,0.190049,0.181773,0.695069
0.370791,0.421348,0.339957,0.32331,0.53987
0.372964,0.472427,0.214179,0.203774,0.304355
0.195692,0.358997,0.156195,0.133635,0.288436
0.208123,0.374785,0.177511,0.134029,0.299281
0.371865,0.37238,0.275242,0.32023,0.555045
0.58931,0.575377,0.387181,0.39319,0.567544
0.453797,0.427841,0.382819,0.399413,0.152216
0.448592,0.455346,0.271588,0.331702,0.179519
0.508407,0.645775,0.290284,0.383258,0.584241
0.72798,0.618665,0.454554,0.51604,0.127521
0.443563,0.448284,0.210807,0.317532,0.638767
0.825231,0.63682,0.4373,0.569145,0.433487
0.401911,0.351176,0.240121,0.322452,0.169471
0.426681,0.364694,0.278634,0.36503,0.161542
0.330896,0.51411,0.297256,0.254145,0.317564
0.263822,0.388088,0.213525,0.188697,0.279299
0.411352,0.640678,0.359059,0.343979,0.312642
0.250191,0.447207,0.185375,0.217793,0.306478
0.296976,0.328031,0.276182,0.269305,0.177903
0.479151,0.662728,0.248105,0.309439,0.712035
0.524644,0.557829,0.428139,0.401393,0.499104
0.507006,0.683081,0.326667,0.289773,0.700547
0.233594,0.342462,0.135628,0.15046,0.246254
0.311953,0.39088,0.145922,0.14435,0.300049
0.677129,0.496692,0.558364,0.60462,0.0535538
0.639442,0.855764,0.409267,0.497015,0.125512
0.351741,0.3734,0.216461,0.29964,0.174651
0.365845,0.397882,0.220199,0.244762,0.642012
0.467432,0.461959,0.30564,0.38567,0.147681
0.399484,0.31959,0.35229,0.361851,0.135412
0.689369,0.750764,0.440868,0.456193,0.459626
0.388833,0.4791,0.2284,0.250852,0.641403
0.653572,0.593083,0.601338,0.591761,0.324321
0.293859,0.389538,0.232624,0.219949,0.645872
0.761112,0.585919,0.344045,0.350817,0.259035
0.357962,0.324509,0.240659,0.273328,0.184919
0.661954,0.488206,0.474432,0.513613,0.149323
0.482015,0.359624,0.220535,0.248854,0.211909
0.518421,0.370862,0.34848,0.38408,0.143784
0.679133,0.374536,0.215802,0.286783,0.19313
0.834486,0.454441,0.426441,0.502986,0.110324
0.910624,0.454968,0.357148,0.447102,0.14555
0.946006,0.504893,0.332336,0.499212,0.497755
0.784385,0.381264,0.29556,0.416755,0.151724
0.509158,0.51305,0.46515,0.450399,0.466861
0.617196,0.624414,0.581739,0.597339,0.247884
0.426831,0.554254,0.284686,0.319404,0.342937
0.325169,0.384748,0.270022,0.250253,0.235069
0.428934,0.596744,0.299404,0.24151,0.407065
0.571015,0.537538,0.333086,0.329566,0.291535
0.581161,0.525144,0.439967,0.473345,0.173706
0.446605,0.456769,0.303303,0.317317,0.212436
0.644951,0.522928,0.512095,0.524141,0.141897
0.66114,0.49084,0.570429,0.580405,0.0786076
0.574631,0.537577,0.139816,0.236886,0.226575
0.657196,0.532699,0.245257,0.367371,0.225523
0.557556,0.408178,0.386069,0.431903,0.109494
0.467944,0.33943,0.326943,0.365714,0.105508
0.528511,0.36592,0.327146,0.366885,0.10701
0.355957,0.41039,0.334982,0.311694,0.566951
0.295144,0.395864,0.270572,0.231832,0.245428
0.265415,0.351961,0.245955,0.225875,0.216679
0.227576,0.401598,0.182628,0.137786,0.303306
0.275713,0.457561,0.231715,0.173775,0.313572
0.559296,0.44421,0.500222,0.517609,0.0914067
0.486505,0.48507,0.389038,0.394906,0.191639
0.349125,0.452888,0.124714,0.213472,0.754079
0.39588,0.451071,0.246385,0.312061,0.621961
0.558997,0.554067,0.443612,0.434599,0.167347
0.368958,0.407362,0.213258,0.261714,0.642229
0.633436,0.597272,0.492641,0.52354,0.0997841
0.599663,0.622417,0.367859,0.40576,0.537902
0.382396,0.321354,0.278991,0.317377,0.142084
0.502512,0.547935,0.301549,0.358811,0.128122
